,I,P,S,B,K,A
0,-0.7100683913741148,-2.0,1.068976707682089,1.7100683913741148,0.7820264093762483,0.7216210316857808
1,0.9799226828861808,-2.0,0.15701933229121331,1.0200773171138193,0.6338224756967707,-1.2258292530244925
2,0.28100034639598204,-2.0,0.11529119597140233,1.718999653604018,0.7924458849065581,-2.1409394668095687
3,1.7760458211768966,-2.0,1.0161811720284917,-0.7760458211768966,0.7225372831011164,-2.7067879212554624
4,1.3054516008813253,-2.0,0.936815937837702,-0.3054516008813253,0.473589870786074,-1.024961349429702
5,0.6533394153171445,-2.0,0.9634525218864042,1.3466605846828554,0.4878070733305113,-0.325949940303216
6,1.581736772539822,-2.0,0.030351749691745464,-0.5817367725398219,0.6960374530900173,-2.8284478458163256
7,2.293143401180919,-2.0,0.9516836283999115,-2.293143401180919,0.6727663380816498,-0.5820289016476223
8,1.1327284266513034,-2.0,1.0466181097912977,-1.1327284266513034,0.6777001829450937,-0.16077783272257473
9,1.4405501320371104,-2.0,0.8827454524382575,-0.44055013203711035,0.47939898991568025,-0.9165992318142395
10,0.4639644890575883,-2.0,0.04473016420184583,0.5360355109424118,0.4328219626692395,-2.258870295304793
11,1.5911839095026181,-2.0,0.9117902469525789,-1.5911839095026181,0.6972240620391257,-1.1557890815309502
12,1.604519573601458,-2.0,0.918476170118624,-1.604519573601458,0.5227733198054675,0.4761729745033789
13,0.6852931630391339,-2.0,-0.022614711909090642,0.3147068369608661,0.19731363383467054,-1.9412405310417695
14,0.32814790450300546,-2.0,1.0799899540794082,-0.32814790450300546,0.5382062286658698,-1.4891369299802921
15,0.3032527979700033,-2.0,-0.1467009591049402,0.6967472020299967,0.45640054253766027,-1.4650981045663976
16,0.9264888732217944,-2.0,0.9445010673084943,0.0735111267782056,0.7905319535136659,-1.1566218270728603
17,0.4012210624502832,-2.0,0.11178145928004249,-0.4012210624502832,0.520192472190052,-2.352628888833768
18,0.268604404825668,-2.0,1.0326932201706518,-0.268604404825668,0.12027048339454338,-0.3886947841972693
19,-0.2747852799982181,-2.0,0.9261427027328905,1.274785279998218,0.3725789199146241,-1.681346363053272
20,-0.06578662311773992,-2.0,1.0108265850250984,0.06578662311773992,0.7050929472233383,-1.0950459901691847
21,1.4628658924960771,-2.0,1.113605218085371,-1.4628658924960771,0.9379192616554078,1.2101321424398428
22,0.07021921293563985,-2.0,0.8716554893896581,0.9297807870643602,0.7589466304472102,-1.5795535662034563
23,0.31880619106151004,-2.0,1.0281017342269034,-0.31880619106151004,0.3798246610764253,-1.1086132797179058
24,1.8431811099509496,-2.0,1.048838234153309,-0.8431811099509496,0.3981183099788776,-0.344802010808107
25,1.051511029443921,-2.0,0.0676103652328544,-1.051511029443921,0.7864129229429683,-1.03786171911341
26,1.521007734064314,-2.0,-0.06826357417004547,-1.521007734064314,0.7938610082953969,-2.6700479099394867
27,0.6306924822321345,-2.0,1.0132199265806332,-0.6306924822321345,0.6310523525918158,-1.916693223155277
28,1.0894721087235766,-2.0,0.9482180050767712,-0.08947210872357658,0.9628515483173636,-1.0789539797344951
29,0.7565756513645574,-2.0,1.0892356629234425,1.2434243486354426,0.3348587801325435,1.1393459457040374
30,1.84446215461631,-2.0,1.1330134375612115,0.15553784538368998,0.3888983681044298,-1.1626226821681227
31,1.400641203031021,-2.0,1.2642251914798757,-1.400641203031021,0.26948274832369873,-1.8907924850626183
32,0.3356085721008037,-2.0,-0.015024058915254714,1.6643914278991963,0.6273630777675601,-3.8476653471453064
33,0.8471961111907423,-2.0,-0.10845756805003555,1.1528038888092578,0.5627575809463213,-1.9287717319782764
34,0.6848878130371607,-2.0,0.059825250536431354,0.31511218696283927,0.48723081906163584,-2.367780532766747
35,-1.1923575864125404,-2.0,1.0492766378019276,3.19235758641254,0.44377521258968233,-0.2837253878097399
36,-0.952754316029857,-2.0,1.0994840698504529,2.952754316029857,0.9693003056162922,-3.9235445426312587
37,1.6067782559772281,-2.0,1.0323991476781627,-1.6067782559772281,0.8884584474724018,-1.310844105932846
38,0.06231238730387284,-2.0,1.0123561650697461,-0.06231238730387284,0.30724205231063195,-1.0350518260905595
39,1.5620990940320056,-2.0,-0.06142936895836933,-1.5620990940320056,0.5038710175937334,-0.33875348758530044
40,1.3011179818118828,-2.0,-0.07041615222841469,-1.3011179818118828,0.4494416021168744,-2.9057330274840356
41,0.12415946942572614,-2.0,0.9988011882877172,0.8758405305742738,0.9101665184989657,-0.6233364526624356
42,0.01933640657324999,-2.0,0.8889578761241583,-0.01933640657324999,0.6672529998203244,-1.2689429479341037
43,1.637369751280077,-2.0,-0.05552882876277883,-1.637369751280077,0.4306106569482501,-0.551573106260862
44,0.9015782391733398,-2.0,0.06059289527454229,-0.9015782391733398,0.43686741817303076,-1.0312635903497198
45,0.8173938676017118,-2.0,-0.006101672448961686,0.18260613239828816,0.9489431352540586,-2.035604393838295
46,-0.014008770974407447,-2.0,1.0453254751623697,1.0140087709744074,0.5058741768853514,-0.5029355725866828
47,0.7252823427342356,-2.0,1.1430897582010366,0.27471765726576436,0.5193059991164586,-0.8549579160280311
48,0.9716119451324579,-2.0,1.1361001756464657,-0.9716119451324579,0.8425759244068579,-0.2695254014198797
49,0.5607952194522839,-2.0,0.08367175383377631,0.43920478054771606,0.24399130133975214,-1.5026208570488635
50,0.33534377681791483,-2.0,0.03179329109927486,1.6646562231820852,0.5334836838637822,-2.5463025139971824
51,0.870962224277831,-2.0,0.023176525139273197,0.129037775722169,0.721100383139708,-1.9452821284805921
52,1.7365049569885875,-2.0,1.0393455934427986,-0.7365049569885875,0.7572750889471846,-0.5375392360529911
53,-1.1769580743229378,-2.0,1.1151295924090991,1.1769580743229378,0.9118686600338394,0.7901908235811911
54,-0.30372278863421176,-2.0,0.1906421294150805,0.30372278863421176,0.7016914647272914,-2.0230720151583497
55,-0.5390109316297401,-2.0,0.9620281215357047,0.5390109316297401,0.9682755876831439,-1.6219760779362846
56,0.48117335277817785,-2.0,-0.1871540868924296,-0.48117335277817785,0.14654316520178798,-0.9896995618199799
57,0.2711264704961572,-2.0,0.03853761409477397,-0.2711264704961572,0.839184938910951,-1.6659327055283653
58,0.2494839836119158,-2.0,0.9302682307338553,-0.2494839836119158,0.5983760480529178,-1.1015244058101334
59,1.5496810494436946,-2.0,0.0523561055515404,-0.5496810494436946,0.8697599368088476,-2.951818091713005
60,1.0691369217282198,-2.0,0.92712509489168,-1.0691369217282198,0.5270854487243906,-2.149079004778878
61,1.170301628412271,-2.0,0.824650977681575,-1.170301628412271,0.3642199266760901,-4.383117885080778
62,1.848420241376612,-2.0,1.065197781206134,-1.848420241376612,0.6607931914403302,0.5991256493972631
63,0.914803072736078,-2.0,0.8966138751603813,-0.914803072736078,0.2623018937056761,-1.1151726125293495
64,0.82238626294167,-2.0,1.1101610126990678,-0.82238626294167,0.5199321855867323,-1.1007133367253803
65,2.073448756178476,-2.0,1.0585324873559094,-1.0734487561784758,0.9515053730852217,-0.657216235898385
66,0.15605009062282985,-2.0,-0.18699258804480773,-0.15605009062282985,0.6404233793886874,-2.006270915671108
67,1.1126631085462644,-2.0,1.0078339779830419,-0.11266310854626438,0.40281844398103184,-1.050688537003969
68,1.102083059377719,-2.0,-0.013227983432883762,-0.10208305937771911,0.6095856207014112,-2.0410760591314006
69,1.9609799355978392,-2.0,0.056464412511299106,-1.9609799355978392,0.8517067430444841,-4.622614557179018
