,I,P,S,B,K,A
0,1.5936149673449576,1.4526413859570608,0.9188724952107407,-0.5936149673449576,0.9756255464252627,1.0637458014676413
1,1.707668563260369,1.3428082255352467,0.9985162178463867,-0.707668563260369,0.717480350988229,0.4413301433938744
2,-0.47255290669843164,-2.0068697022767408,0.9699294288636267,1.4725529066984318,0.7788901501715376,-1.2631309405338698
3,1.6550236879068152,1.5194643408745439,0.023571963810600283,-0.6550236879068152,0.6748562311884939,1.640417618128664
4,1.7319485242446833,2.9844065355384792,-0.09743037753200195,0.26805147575531674,0.753120701323704,2.9810186987850584
5,1.4920622707127236,1.1494685909406064,0.9876953429507732,-1.4920622707127236,0.3857514513513857,-0.650383449275752
6,-0.8810133221241547,-0.602939087560318,0.9664160221980264,1.8810133221241547,0.7447521366543878,-2.330390220445515
7,1.707534486909918,0.9333624840345843,0.909775645481743,-1.707534486909918,0.9020098427476281,2.4273656562922366
8,0.12191013275212648,-1.8531231294720056,1.094562593441589,-0.12191013275212648,0.4742358005233553,-0.9187608698420504
9,2.234395173432244,2.0057740548769125,0.9438695887616488,-2.234395173432244,0.9200914248410269,6.7941967012768645
10,1.4553498757578938,0.28375537177893145,1.0086691490079633,-1.4553498757578938,0.4551163190173104,-1.2846982472179622
11,1.9497915748686598,1.0203865816308018,1.1039261522909114,-1.9497915748686598,0.7404496698554957,0.0034605160710982075
12,0.5260652567105573,0.8019161351954824,-0.0737227488358699,1.4739347432894427,0.6021492350053685,-0.22297427634009492
13,0.2703113143647503,-0.10821164734904043,1.016863545908795,1.7296886856352498,0.193529256847333,-0.3618332554679618
14,0.9494457711710445,2.929158084114528,1.0467659194165475,-0.9494457711710445,0.7589027503612887,0.5397660482440179
15,1.6353855927278462,0.999342333965072,-0.10006808932246321,0.3646144072721538,0.803146535045736,0.82721352083114
16,1.0554824579405062,0.9101279127735369,0.9291710752444832,-0.055482457940506213,0.7592489731135188,0.5511551224238388
17,1.884594239652026,-2.573225275991305,-0.001454836257501434,-0.8845942396520261,0.5057524485929009,-3.3163766253875684
18,0.09593458913369768,0.13335301105255856,1.1369143162563684,-0.09593458913369768,0.4811532261801551,0.09713174839601729
19,0.4208638809462304,1.0862057628425497,0.8690542207415043,-0.4208638809462304,0.5138799798802438,0.6619856724613625
20,0.11984376206922026,-0.7431650271427847,-0.086886741116862,0.8801562379307797,0.5678870075011965,-1.275430272668583
21,-0.308521481210171,-1.1214348418686093,-0.2172504808384611,1.308521481210171,0.4377522493846832,-2.4446232531633987
22,-0.3025897827699976,-0.20893523290669935,-0.12436873920978701,0.3025897827699976,0.1631976366834021,-0.5647629554613449
23,-0.28386676542950884,-1.6603940290300994,0.21827395754113188,0.28386676542950884,0.6218803255424779,-1.5564405448080247
24,-0.017063132391324926,0.0001882820751489822,1.0417655616687203,1.0170631323913248,0.894528959510935,-1.1237326968246582
25,0.6907504776528193,1.20971054734225,0.7872947337858072,0.3092495223471807,0.7453288450762825,0.5086785607861148
26,2.207118937572699,1.3644409337783183,-0.09887656806982947,-2.207118937572699,0.7824650408654634,2.5840927002957415
27,1.3316804305080374,1.7510345055074765,0.008958874347813884,-1.3316804305080374,0.7480313455408681,1.8874687763475577
28,0.4498737887702277,-0.7145646137915163,0.9216424198483781,0.5501262112297722,0.7698178102623794,-0.33209448178125933
29,1.3762721272788174,0.9633069706471384,0.22662928890714362,-1.3762721272788174,0.7014521462749101,0.22392042600745843
30,-0.5310946721608493,-1.7072054475620715,1.0166808503246778,0.5310946721608493,0.8329137787179436,-1.7281827327164925
31,1.9839428669196895,1.5830325275957935,0.897794342978838,-1.9839428669196895,0.28471806317799886,5.036793771822702
32,0.6300735091174775,-0.7781340929451103,0.037863130814894445,0.3699264908825225,0.8710826118115546,-1.2104790421738776
33,1.522864650337314,1.7492864744662104,-0.14249794389634926,-1.522864650337314,0.6731706713706295,3.8235353519310653
34,-0.3605953416072374,-1.033799072783392,0.9141521459751968,1.3605953416072374,0.8357222511354839,-0.8031241425842613
35,0.7492141286051821,-0.40050536885472116,0.043717260452761926,1.250785871394818,0.5564239837027123,-1.1201304731287773
36,1.8958563189343085,1.882811273069282,0.86594419827645,-1.8958563189343085,0.8714503528386314,2.2249938865258914
37,0.8052091922571065,-2.8082021663165757,-0.25151579628515036,1.1947908077428935,0.43434718178959464,-3.714084647257239
38,1.1106285042508879,1.5988515579591853,0.9528800595158914,-1.1106285042508879,0.40413466406309917,0.6821372567948795
39,1.5533613694326531,1.1417637256716338,0.9940382112074332,-1.5533613694326531,0.764000996058583,-1.3232425054471522
40,0.8740613632350159,-0.27285105407494786,1.0561569531515969,-0.8740613632350159,0.6045820929320908,-1.3179314181050805
41,1.8085536699162408,1.5405404293095724,-0.029884952205879566,-0.8085536699162408,0.3309476397234312,1.6467293780576537
42,0.48671753448499133,0.5829722251445482,0.9341452110643476,-0.48671753448499133,0.4700170938660806,0.42610328422306676
43,-0.49556304823423525,-0.190593990218916,1.0234158886388023,0.49556304823423525,0.6512321984414939,0.3079613774987171
44,1.7681305333539266,1.8599337236750688,1.0189152571246625,-1.7681305333539266,0.9144389151662571,3.870225090383687
45,1.693935647976168,2.501001926509162,0.01389747504702712,-0.693935647976168,0.7568720560116485,3.2924035995560015
46,1.0552153641548099,-0.1832142320208893,0.933624705468022,-1.0552153641548099,0.3317611483332048,-1.4702112380263392
47,1.0830701630564559,1.071628403101495,1.0786200812518487,-0.08307016305645587,0.607189464528591,0.648784716329307
48,-0.3953088354316785,0.19112784004606753,0.997838565370203,0.3953088354316785,0.43861083105455406,0.26890393770390086
49,0.9159699338634456,3.665477732621699,-0.18643275196725334,-0.9159699338634456,0.8975330196390172,2.4015069079641385
50,1.1130907356295012,0.9497244074789822,0.9122026490522478,-1.1130907356295012,0.7761266456876148,-0.6368635331259647
51,1.3665886675816779,1.3009203526723303,1.0916977095523772,-1.3665886675816779,0.3195372836766175,0.07364076147373033
52,0.8966856828577594,1.4440468482348268,0.9890261601943462,0.1033143171422406,0.8547929163128714,0.5176224596854344
53,1.4192482601578873,0.764241020051012,0.055409625049257186,-0.4192482601578873,0.8185231761462868,0.9361787805102494
54,0.5022215018511501,-0.6973039068240682,0.9905422899411743,0.4977784981488499,0.7135646670989195,0.07068559250139533
55,2.2002044265980167,2.621498293215999,0.08799877292702642,-1.2002044265980167,0.45841344925931365,2.016793210250646
56,1.1203182103966418,2.7593412108381257,-0.011396300849769414,-0.12031821039664181,0.4265059036693852,2.446565888292577
57,0.4832171845513611,0.8308615585313069,1.0959648254370875,-0.4832171845513611,0.5908975242859247,0.9025216475019857
58,0.28986401258749517,0.9912942936970144,0.11810114773172135,-0.28986401258749517,0.6835934552109654,1.1858531574095894
59,2.256094564067638,1.9549391217558618,1.1614251486254927,-1.256094564067638,0.5256546987983494,-0.3395158915188511
